year,location,area,rainfall,temperature,soil_type,irrigation,yeilds,humidity,crop,price,season,soilcolor,ph,k,p,n,zn,s,qv2m-w,qv2m-sp,qv2m-su,qv2m-au,t2m_max-w,t2m_max-sp,t2m_max-su,t2m_max-au,t2m_min-w,t2m_min-sp,t2m_min-su,t2m_min-au,prectotcorr-w,prectotcorr-sp,prectotcorr-su,prectotcorr-au,wd10m,gwettop,cloud_amt,ws2m_range,ps,label,farm_id,farm_areaacres,irrigation_type,fertilizer_usedtons,pesticide_usedkg,yield_tons_per_hectare,water_usagecubic_meters
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,5.79,137.386,4.894,0.23,2.773,8.975,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2014.0,Madikeri,160.0,3729.8,27.2,Clay loam,Drip,5518.0,54.0,Cardamum,45186.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.89,659.0,45.0,0.16,2.4,6.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2014.0,Chikmangaluru,177.0,3522.8,38.0,Alluvial,Drip,395.0,58.5,Blackgram,646.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.8,367.0,20.0,0.250293402,1.9,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.4,272.0,13.0,0.1333,2.3,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2009.0,Mangalore,5864.0,3654.0,27.2,Loam,Drip,2089.0,57.0,Coffee,64409.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2018.0,Hassan,51353.0,3296.0,41.0,Well drained,Spray,3647.0,54.0,Groundnut,238542.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Chikmangaluru,6.0,3105.0,27.2,Clay loam,Drip,975.0,55.0,Blackgram,203317.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2012.0,Mangalore,2311.0,2903.1,26.8,Clay,Basin,1533.0,54.0,Coconut,249978.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2011.0,Mysuru,2050.0,3654.0,39.0,Sandy loam,Drip,41266.0,57.0,Coconut,45186.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.1,141.0,5.0,0.2358,1.1,12.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.8,333.0,3.0,0.1083,1.4,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.63,100.124,4.316,0.1679,2.289,9.634,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,5.85,306.0,1.0,0.2289,1.2,6.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Pea,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.4,123.0,1.0,0.1333,0.9,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,7.1,690.0,63.0,0.000261711,2.7,8.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2012.0,Hassan,52119.0,2746.2,42.0,River basins,Basin,32.0,54.0,Coconut,4847.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2012.0,Bangalore,177.0,3605.4,181.0,Alluvial,Spray,4479.0,57.5,Paddy,200000.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.88,274.0,3.14,0.28,2.16,14.1,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,4.9,125.0,3.0,0.169,1.0,14.0,8.383333333,9.543333333,13.49,12.63666667,29.17333333,33.1,26.3,25.15333333,8.533333333,13.18333333,13.02666667,11.33666667,0.413333333,4.41,16.62,5.43,0.06,0.7,48.62,6.21,81.38,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2018.0,Hassan,1374.0,3105.0,27.2,Sandy loam ,Drip,17690.0,53.0,Coconut,43311.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2007.0,Chikmangaluru,3739.0,2746.2,40.0,Clay loam,Spray,880.0,60.0,Tea,45608.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,6.07,192.76,1.034,0.23,1.254,9.839,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.2,238.3,6.97,0.183923547,1.34,18.68,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2018.0,Madikeri,206.0,2903.1,27.0,Black,Drip,864.0,56.0,Coffee,51239.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,6.6,545.0,6.0,0.1265,1.4,9.0,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Hassan,146.0,2996.6,39.0,Sandy loam ,Basin,114.0,53.5,Coconut,238542.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2015.0,Mysuru,2050.0,3729.8,27.2,Light sandy,Spray,71.0,57.5,Paddy,200000.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,6.71,118.0,9.14,0.11,0.5,5.6,7.73,9.563333333,13.85333333,12.8,30.82666667,33.61666667,27.11,26.51,11.39,15.65666667,14.20666667,13.64333333,0.38,2.85,14.68666667,3.316666667,354.88,0.65,53.49,8.15,82.67,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.9,524.0,11.0,0.147,3.0,6.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,6.3,114.0,2.0,0.1095,1.3,2.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Gulbarga,2311.0,3512.4,26.8,Loam,Spray,4247.0,54.5,Coconut,646.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.4,158.0,2.0,0.1752,1.8,10.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2015.0,Kodagu,44663.0,2746.2,27.2,Sandy loam,Drip,4.0,57.0,Cardamum,44235.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,6.4,239.0,50.0,0.1255,1.3,17.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.0,389.0,2.0,0.2312,2.6,11.0,8.383333333,9.543333333,13.49,12.63666667,29.17333333,33.1,26.3,25.15333333,8.533333333,13.18333333,13.02666667,11.33666667,0.413333333,4.41,16.62,5.43,0.06,0.7,48.62,6.21,81.38,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2005.0,Mangalore,391.0,3105.0,27.2,Clay,Basin,130132.0,52.0,Coconut,45186.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Kasaragodu,619.0,3512.4,189.0,Clay loam,Basin,33.0,55.0,Coconut,249978.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2008.0,Mysuru,18.0,3522.8,27.0,Sandy loam ,Spray,972.0,54.0,Tea,64409.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,6.2,613.0,5.0,0.2064,3.1,7.0,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.0,365.0,2.0,0.1621,0.9,13.0,8.383333333,9.543333333,13.49,12.63666667,29.17333333,33.1,26.3,25.15333333,8.533333333,13.18333333,13.02666667,11.33666667,0.413333333,4.41,16.62,5.43,0.06,0.7,48.62,6.21,81.38,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2011.0,Raichur,123.0,2903.1,220.0,Sandy loam,Spray,187.0,56.0,Coconut,203317.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2015.0,Kodagu,15009.0,3605.4,143.0,Alluvial,Basin,792.0,56.0,Ginger,637.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,6.7,300.0,38.9,0.0991,1.9,3.9,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,7.4,746.0,50.0,0.043662318,1.4,13.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Sorghum,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,other,5.2,221.0,2.0,0.2158,1.1,13.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2017.0,Hassan,5474.0,2903.1,27.1,Alluvial,Drip,3368.0,57.0,Pepper,234581.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Mangalore,154.0,3522.8,41.0,Sandy loam,Drip,127919.0,57.0,Coffee,249978.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.18,194.0,1.5,0.20156988,1.5,8.3,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Dagussa,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Chikmangaluru,14319.0,3729.8,26.8,Alluvial,Drip,3423.0,53.0,Coconut,646.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Hassan,206.0,2746.2,37.0,Well drained,Spray,3138.0,56.0,Paddy,238542.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,6.1,348.0,3.0,0.167037589,2.3,10.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.78,610.0,2.12,0.23,2.48,14.6,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2018.0,Mysuru,15.0,3360.0,27.0,Black,Basin,12.0,60.0,Arecanut,64409.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.2,288.0,2.0,0.1192,1.7,15.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2008.0,Hassan,146.0,2996.6,27.2,Alluvial,Drip,2570.0,59.0,Coconut,51239.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.2,288.0,1.0,0.1061,1.0,6.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.4,1084.0,90.0,0.043662318,3.5,20.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Sorghum,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2019.0,Mangalore,1468.0,3522.8,41.0,Clay,Spray,3961.0,55.0,Coconut,44235.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Gulbarga,76.0,3605.4,27.1,Loam,Spray,103.0,57.0,Coconut,761.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.95,315.0,7.0,0.000261711,2.4,8.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
