soil_type,rainfall,temperature,humidity,crop
Red,233.0,27.0,54.5,Ginger
Red,233.0,27.0,56.6,Ginger
Red,234.0,27.0,55.5,Ginger
Red,234.0,27.0,58.5,Ginger
Red,234.0,27.2,59.5,Ginger
Red,3105.0,27.2,55.0,Ginger
Red,3105.0,27.2,53.0,Ginger
Red,3105.0,27.1,53.5,Ginger
Red,236.0,27.1,52.5,Ginger
Red,236.0,27.1,56.0,Ginger
Sandy,2903.1,26.8,57.0,Ginger
Sandy,2903.1,26.8,57.5,Ginger
Sandy,2903.1,26.8,57.0,Tea
Sandy,2996.6,37.0,55.0,Tea
Sandy,2996.6,37.0,56.0,Tea
Sandy,2996.6,37.0,54.0,Tea
Sandy,3522.8,38.0,58.0,Tea
Sandy,3522.8,38.0,58.0,Tea
Sandy,3522.8,38.0,59.0,Tea
Sandy,3729.8,39.0,50.0,Tea
Sandy,3729.8,39.0,54.0,Tea
Sandy,3729.8,39.0,53.0,Tea
Sandy,2746.2,40.0,52.0,Tea
Sandy,2746.2,40.0,51.0,Tea
Sandy,2746.2,40.0,57.0,Tea
Sandy,3360.0,41.0,57.0,Tea
Sandy,3360.0,41.0,60.0,Tea
Sandy,3360.0,41.0,57.0,Paddy
Sandy,3605.4,42.0,57.0,Paddy
Sandy,3605.4,42.0,54.0,Paddy
Sandy,3605.4,42.0,54.5,Paddy
Sandy,3512.4,43.0,56.6,Paddy
Sandy,3512.4,43.0,55.5,Paddy
Sandy,3512.4,27.0,58.5,Paddy
Sandy,3296.0,27.0,59.5,Paddy
Sandy,3296.0,27.0,55.0,Paddy
Sandy,3296.0,27.0,53.0,Paddy
Sandy,3550.0,27.0,53.5,Paddy
Sandy,3550.0,27.0,52.5,Paddy
Sandy,3550.0,27.2,56.0,Paddy
Sandy,3654.0,27.2,57.0,Paddy
Sandy,3654.0,27.2,57.5,Paddy
Sandy,3654.0,27.0,57.0,Groundnut
Sandy,233.0,27.0,55.0,Groundnut
Sandy,233.0,27.0,56.0,Groundnut
Sandy,233.0,27.0,54.0,Groundnut
Sandy,234.0,27.0,58.0,Groundnut
Sandy,234.0,27.0,58.0,Groundnut
Sandy,234.0,27.2,59.0,Groundnut
Sandy,3105.0,27.2,50.0,Groundnut
Sandy,3105.0,27.2,54.0,Groundnut
Sandy,3105.0,27.1,53.0,Groundnut
Sandy,236.0,27.1,52.0,Groundnut
Sandy,2903.1,27.1,51.0,Groundnut
Sandy,2903.1,26.8,57.0,Groundnut
Sandy,2903.1,26.8,57.0,Groundnut
Sandy,2996.6,26.8,60.0,Groundnut
Sandy,2996.6,37.0,57.0,Blackgram
Sandy,2996.6,37.0,57.0,Blackgram
Heavy cotton,3522.8,37.0,54.0,Blackgram
Heavy cotton,3522.8,38.0,54.5,Blackgram
Heavy cotton,3522.8,38.0,56.6,Blackgram
Heavy cotton,3729.8,38.0,55.5,Blackgram
Heavy cotton,3729.8,39.0,58.5,Blackgram
Heavy cotton,3729.8,39.0,59.5,Blackgram
Heavy cotton,2746.2,39.0,55.0,Blackgram
Heavy cotton,2746.2,40.0,53.0,Blackgram
Heavy cotton,2746.2,40.0,53.5,Blackgram
Heavy cotton,3360.0,40.0,52.5,Blackgram
Heavy cotton,3360.0,41.0,56.0,Blackgram
Heavy cotton,3360.0,41.0,59.5,Blackgram
Heavy cotton,3605.4,41.0,55.0,Blackgram
Heavy cotton,3605.4,42.0,53.0,Cashew
Heavy cotton,3605.4,42.0,53.5,Cashew
Heavy cotton,3512.4,42.0,52.5,Cashew
Heavy cotton,3512.4,43.0,56.0,Cashew
Heavy cotton,3512.4,27.0,57.0,Cashew
Heavy cotton,3296.0,27.0,57.5,Cashew
Heavy cotton,3296.0,27.0,57.0,Cashew
Heavy cotton,3296.0,27.0,55.0,Cashew
Heavy cotton,3550.0,27.0,56.0,Cashew
Heavy cotton,3550.0,27.0,54.0,Cashew
Heavy cotton,3550.0,27.2,58.0,Cashew
Heavy cotton,3654.0,27.2,58.0,Cashew
Heavy cotton,3654.0,27.2,59.0,Cashew
Heavy cotton,3654.0,27.0,50.0,Cashew
Heavy cotton,233.0,27.0,54.0,Cashew
Heavy cotton,233.0,27.0,53.0,Coconut
Heavy cotton,233.0,27.0,59.5,Coconut
Loam,234.0,27.0,55.0,Coconut
Loam,234.0,27.0,53.0,Coconut
Loam,234.0,27.2,53.5,Coconut
Loam,3105.0,27.2,52.5,Coconut
Loam,3105.0,27.2,56.0,Coconut
Loam,3105.0,27.1,57.0,Coconut
Loam,236.0,27.1,57.5,Coconut
Loam,236.0,27.1,57.0,Coconut
Loam,321.0,26.8,55.0,Coconut
Loam,3654.0,26.8,56.0,Coconut
Loam,323.0,26.8,54.0,Coconut
Loam,324.0,37.0,58.0,Coconut
Loam,3105.0,37.0,58.0,Coconut
Loam,326.0,37.0,59.0,Coconut
Loam,327.0,38.0,50.0,Ginger
Loam,328.0,38.0,54.0,Ginger
Loam,2903.1,38.0,53.0,Ginger
Loam,2903.1,39.0,59.5,Ginger
Loam,2903.1,39.0,55.0,Ginger
Loam,2996.6,39.0,53.0,Ginger
Loam,2996.6,40.0,53.5,Ginger
Sandy loam,2996.6,40.0,52.5,Ginger
Sandy loam,3522.8,40.0,56.0,Ginger
Sandy loam,3522.8,41.0,57.0,Ginger
Sandy loam,3522.8,41.0,57.5,Ginger
Sandy loam,3729.8,41.0,57.0,Ginger
Sandy loam,3729.8,42.0,55.0,Ginger
Sandy loam,3729.8,42.0,56.0,Ginger
Sandy loam,2746.2,42.0,54.0,Ginger
Sandy loam,2746.2,43.0,57.0,Coconut
Sandy loam,2746.2,43.0,57.5,Coconut
Sandy loam,3360.0,128.0,57.0,Coconut
Sandy loam,3360.0,129.0,55.0,Coconut
Sandy loam,3360.0,130.0,56.0,Coconut
Sandy loam,3605.4,131.0,54.0,Coconut
Sandy loam,3605.4,132.0,58.0,Coconut
Sandy loam,3605.4,133.0,58.0,Coconut
Sandy loam,3512.4,134.0,59.0,Coconut
Sandy loam,3512.4,135.0,50.0,Coconut
Sandy loam,3512.4,136.0,54.0,Coconut
Sandy loam,3296.0,137.0,53.0,Coconut
Sandy loam,3296.0,138.0,52.0,Coconut
Sandy loam,3296.0,139.0,51.0,Coconut
Sandy loam,3550.0,140.0,57.0,Coconut
Sandy loam,3550.0,141.0,57.0,Coconut
Sandy loam,3550.0,142.0,60.0,Coconut
Sandy loam,3654.0,143.0,57.0,Coconut
Sandy clay loam,3654.0,144.0,57.0,Coconut
Sandy clay loam,3654.0,145.0,54.0,Coconut
Sandy clay loam,233.0,146.0,54.5,Coconut
Sandy clay loam,233.0,147.0,56.6,Coconut
Sandy clay loam,233.0,148.0,55.5,Coconut
Sandy clay loam,234.0,149.0,58.5,Coconut
Sandy clay loam,234.0,150.0,59.5,Coconut
Sandy clay loam,234.0,151.0,55.0,Coconut
Sandy clay loam,3105.0,152.0,53.0,Coconut
Sandy clay loam,3105.0,153.0,53.5,Coconut
Sandy clay loam,3105.0,154.0,52.5,Coconut
Sandy clay loam,236.0,155.0,56.0,Coconut
Sandy clay loam,236.0,156.0,57.0,Coconut
Sandy clay loam,2903.1,157.0,57.5,Coconut
Sandy clay loam,2903.1,158.0,57.0,Coconut
Sandy clay loam,2903.1,159.0,55.0,Coconut
Sandy clay loam,2996.6,160.0,56.0,Coconut
Sandy clay loam,2996.6,161.0,54.0,Coconut
Sandy clay loam,2996.6,162.0,58.0,Coconut
Sandy clay loam,3522.8,163.0,58.0,Coconut
Sandy clay loam,3522.8,164.0,59.0,Coconut
Sandy clay loam,3522.8,165.0,50.0,Coconut
Sandy clay loam,2903.1,166.0,54.0,Coconut
Sandy clay loam,2903.1,167.0,53.0,Coconut
Sandy clay loam,2903.1,168.0,52.0,Coconut
Clay loam,2996.6,169.0,51.0,Coconut
Clay loam,2996.6,170.0,57.0,Coconut
Clay loam,2996.6,171.0,57.0,Coconut
Clay loam,3522.8,172.0,60.0,Coconut
Clay loam,3522.8,173.0,57.0,Coconut
Clay loam,3522.8,174.0,57.0,Coconut
Clay loam,3729.8,175.0,54.0,Coconut
Clay loam,3729.8,176.0,54.5,Coconut
Clay loam,3729.8,177.0,56.6,Coconut
Clay loam,2746.2,178.0,55.5,Coconut
Clay loam,2746.2,179.0,58.5,Coconut
Clay loam,2746.2,180.0,59.5,Coconut
Clay loam,3360.0,181.0,55.0,Coconut
Clay loam,3360.0,182.0,53.0,Coconut
Clay loam,3360.0,183.0,53.5,Coconut
Clay loam,3605.4,184.0,52.5,Coconut
Clay loam,3605.4,185.0,56.0,Coconut
Clay loam,3605.4,186.0,57.0,Coconut
Clay loam,3512.4,187.0,57.5,Coconut
Clay loam,3512.4,188.0,57.0,Coconut
Clay loam,3512.4,189.0,55.0,Coconut
Clay loam,3296.0,190.0,56.0,Coconut
Clay loam,3296.0,191.0,54.0,Coconut
Clay loam,3296.0,192.0,58.0,Coconut
Clay loam,3550.0,193.0,58.0,Coconut
Clay loam,3550.0,194.0,59.0,Coconut
Well drained,3550.0,195.0,50.0,Coconut
Well drained,3654.0,196.0,54.0,Coconut
Well drained,3654.0,197.0,53.0,Coconut
Well drained,3654.0,198.0,52.0,Coconut
Well drained,233.0,199.0,51.0,Coconut
Well drained,233.0,200.0,57.0,Coconut
Well drained,233.0,201.0,57.0,Coconut
Well drained,234.0,202.0,60.0,Coconut
Well drained,234.0,203.0,57.0,Coconut
Well drained,234.0,204.0,57.0,Coconut
Well drained,3105.0,205.0,54.0,Coconut
Well drained,3105.0,206.0,54.5,Coconut
Well drained,3105.0,207.0,56.6,Coconut
Well drained,236.0,208.0,55.5,Coconut
Well drained,236.0,209.0,58.5,Coconut
Well drained,2903.1,210.0,59.5,Coconut
Well drained,2903.1,211.0,55.0,Coconut
Well drained,2903.1,212.0,53.0,Coconut
Well drained,2996.6,213.0,53.5,Coconut
Well drained,2996.6,214.0,52.5,Coconut
Well drained,2996.6,215.0,56.0,Coconut
Well drained,3522.8,216.0,57.0,Coconut
Well drained,3522.8,217.0,57.5,Coconut
Sandy loam,3522.8,218.0,57.0,Coconut
Sandy loam,2903.1,219.0,55.0,Coconut
Sandy loam,2903.1,220.0,56.0,Coconut
Sandy loam,2903.1,221.0,54.0,Coconut
Sandy loam,2996.6,222.0,58.0,Coconut
Sandy loam,2996.6,27.0,58.0,Coconut
Sandy loam,2996.6,27.0,59.0,Coconut
Sandy loam,3522.8,27.0,50.0,Coconut
Sandy loam,3522.8,27.0,54.0,Coconut
Sandy loam,3522.8,27.0,53.0,Coconut
Sandy loam,3729.8,27.2,52.0,Coconut
Sandy loam,3729.8,27.2,51.0,Coconut
Sandy loam,3729.8,27.2,57.0,Coconut
Sandy loam,2746.2,27.0,57.0,Coconut
Sandy loam,2746.2,27.0,60.0,Coconut
Sandy loam,2746.2,27.0,57.0,Coconut
Sandy loam,3360.0,27.0,57.0,Coconut
Sandy loam,3360.0,27.0,54.0,Coconut
Sandy loam,3360.0,27.0,54.5,Coconut
Sandy loam,3605.4,27.2,56.6,Coconut
Sandy loam,3605.4,27.2,55.5,Coconut
Sandy loam,3605.4,27.2,58.5,Coconut
Sandy loam,3512.4,27.1,59.5,Coconut
Sandy loam,3512.4,27.1,55.0,Coconut
Sandy loam,3512.4,27.1,53.0,Coconut
Sandy loam,3296.0,26.8,53.5,Coconut
Sandy loam,3296.0,26.8,52.5,Coconut
Sandy loam,3296.0,26.8,56.0,Coconut
Sandy loam,3550.0,37.0,57.0,Coconut
Sandy loam,3550.0,37.0,57.5,Coconut
Sandy loam,3550.0,37.0,57.0,Coconut
Sandy loam,3654.0,38.0,55.0,Coconut
Clay loam,3654.0,38.0,56.0,Coconut
Clay loam,3654.0,38.0,54.0,Coconut
Clay loam,233.0,39.0,58.0,Coconut
Clay loam,233.0,39.0,58.0,Coconut
Clay loam,233.0,39.0,59.0,Coconut
Clay loam,234.0,40.0,50.0,Coconut
Clay loam,234.0,40.0,54.0,Coconut
Clay loam,234.0,40.0,53.0,Cocoa
Clay loam,3105.0,41.0,52.0,Cocoa
Clay loam,3105.0,41.0,51.0,Cocoa
Clay loam,3105.0,41.0,57.0,Cocoa
Clay loam,236.0,42.0,57.0,Cocoa
Clay loam,236.0,42.0,60.0,Cocoa
Clay loam,2903.1,42.0,57.0,Coffee
Clay loam,2903.1,43.0,57.0,Coffee
Clay loam,2903.1,43.0,54.0,Coffee
Clay loam,2996.6,27.0,54.5,Coffee
Clay loam,2996.6,27.0,56.6,Coffee
Clay loam,2996.6,27.0,55.5,Coffee
Clay loam,3522.8,27.0,58.5,Coffee
Clay loam,3522.8,27.0,59.5,Coffee
Clay loam,3522.8,27.0,55.0,Coffee
Clay loam,2903.1,27.2,53.0,Coffee
Clay loam,2903.1,27.2,53.5,Coffee
Clay loam,2903.1,27.2,52.5,Coffee
Clay loam,2996.6,27.0,56.0,Coffee
Clay loam,2996.6,27.0,57.0,Coffee
Clay loam,2996.6,27.0,57.5,Coffee
Clay loam,3522.8,27.0,57.0,Cardamum
Clay loam,3522.8,27.0,55.0,Cardamum
Clay loam,3522.8,27.0,56.0,Cardamum
Clay loam,3729.8,27.2,54.0,Cardamum
Clay loam,3729.8,27.2,58.0,Cardamum
Drained loam,3729.8,27.2,58.0,Cardamum
Drained loam,2746.2,27.1,59.0,Cardamum
Drained loam,2746.2,27.1,50.0,Cardamum
Drained loam,2746.2,27.1,54.0,Cardamum
Drained loam,3360.0,26.8,53.0,Cardamum
Drained loam,3360.0,26.8,52.0,Cardamum
Drained loam,3360.0,26.8,51.0,Cardamum
Drained loam,3605.4,37.0,57.0,Cardamum
Drained loam,3605.4,37.0,57.0,Cardamum
Drained loam,2903.1,37.0,60.0,Cardamum
Drained loam,2903.1,38.0,57.0,Pepper
Drained loam,2903.1,38.0,57.0,Pepper
Drained loam,2996.6,38.0,54.0,Pepper
Drained loam,2996.6,39.0,54.5,Pepper
Drained loam,2996.6,39.0,56.6,Pepper
Drained loam,3522.8,39.0,55.5,Pepper
Drained loam,3522.8,40.0,58.5,Pepper
Drained loam,3522.8,40.0,59.5,Pepper
Drained loam,3729.8,40.0,55.0,Pepper
Drained loam,2903.1,41.0,53.0,Pepper
Drained loam,2903.1,41.0,53.5,Pepper
Drained loam,2903.1,41.0,52.5,Pepper
Drained loam,2996.6,42.0,56.0,Pepper
Drained loam,2996.6,42.0,57.0,Pepper
Drained loam,2996.6,42.0,57.5,Pepper
Drained loam,3522.8,43.0,57.0,Arecanut
Drained loam,3522.8,27.0,55.0,Arecanut
Drained loam,3522.8,27.0,56.0,Arecanut
Drained loam,3729.8,27.0,54.0,Arecanut
Drained loam,3729.8,27.0,58.0,Arecanut
Drained loam,3729.8,27.0,58.0,Arecanut
Drained loam,2746.2,27.0,59.0,Arecanut
Drained loam,2746.2,27.0,50.0,Arecanut
Drained loam,2746.2,27.0,54.0,Arecanut
Drained loam,3360.0,27.2,53.0,Arecanut
Clay loam,3360.0,27.2,52.0,Arecanut
Clay loam,3360.0,27.2,51.0,Arecanut
Clay loam,3605.4,27.0,57.0,Arecanut
Clay loam,3605.4,27.0,57.0,Arecanut
Clay loam,3605.4,27.0,60.0,Arecanut
Clay loam,3512.4,27.0,57.0,Ginger
Clay loam,3512.4,27.0,57.0,Ginger
Clay loam,3512.4,27.0,54.0,Ginger
Clay loam,3296.0,27.2,54.5,Ginger
Clay loam,3296.0,27.2,56.6,Ginger
Clay loam,3296.0,27.2,55.5,Ginger
Clay loam,3550.0,27.1,58.5,Ginger
Clay loam,3550.0,27.1,59.5,Ginger
Clay loam,3550.0,27.1,55.0,Ginger
Clay loam,3654.0,26.8,53.0,Ginger
Clay loam,3654.0,26.8,53.5,Ginger
Clay loam,3654.0,27.1,52.5,Ginger
Clay loam,233.0,27.1,56.0,Ginger
Clay loam,233.0,26.8,57.0,Ginger
Clay loam,233.0,26.8,57.5,Ginger
Clay loam,234.0,26.8,57.0,Tea
Clay loam,234.0,37.0,55.0,Tea
Clay loam,234.0,37.0,56.0,Tea
Clay loam,3105.0,37.0,54.0,Tea
Clay loam,3105.0,38.0,58.0,Tea
Clay loam,3105.0,38.0,58.0,Tea
Clay loam,236.0,38.0,59.0,Tea
Clay loam,236.0,39.0,50.0,Tea
Clay loam,2903.1,39.0,54.0,Tea
Clay loam,2903.1,39.0,53.0,Tea
Clay loam,2903.1,40.0,52.0,Tea
Clay loam,2996.6,40.0,51.0,Tea
Clay loam,2996.6,40.0,57.0,Tea
Clay loam,2996.6,41.0,57.0,Tea
Clay loam,3522.8,41.0,60.0,Tea
Clay loam,3522.8,41.0,57.0,Paddy
Clay loam,3522.8,42.0,57.0,Paddy
Clay loam,3729.8,42.0,54.0,Paddy
Clay loam,3729.8,42.0,54.5,Paddy
Clay loam,3729.8,43.0,56.6,Paddy
Clay loam,2746.2,27.0,55.5,Paddy
Clay loam,2746.2,27.0,58.5,Paddy
Clay loam,2746.2,27.0,59.5,Paddy
Clay loam,3360.0,27.0,55.0,Paddy
Clay loam,3360.0,27.0,53.0,Paddy
Clay loam,3360.0,27.0,53.5,Paddy
Clay loam,3605.4,27.2,52.5,Paddy
Clay loam,3605.4,27.2,56.0,Paddy
Clay loam,3605.4,27.2,57.0,Paddy
Clay loam,3512.4,27.0,57.5,Paddy
Drained loam,3512.4,27.0,57.0,Groundnut
Drained loam,3512.4,27.0,55.0,Groundnut
Drained loam,3296.0,27.0,56.0,Groundnut
Drained loam,3296.0,27.0,54.0,Groundnut
Drained loam,3296.0,27.0,58.0,Groundnut
Drained loam,3550.0,27.2,58.0,Groundnut
Drained loam,3550.0,27.2,59.0,Groundnut
Drained loam,3550.0,27.2,50.0,Groundnut
Drained loam,3654.0,27.1,54.0,Groundnut
Drained loam,3654.0,27.1,53.0,Groundnut
Drained loam,3654.0,27.1,52.0,Groundnut
Drained loam,233.0,26.8,51.0,Groundnut
Drained loam,233.0,26.8,57.0,Groundnut
Drained loam,233.0,26.8,57.0,Groundnut
Drained loam,234.0,37.0,60.0,Groundnut
Drained loam,234.0,37.0,57.0,Blackgram
Drained loam,234.0,37.0,57.0,Blackgram
Drained loam,3105.0,38.0,54.0,Blackgram
Drained loam,3105.0,38.0,54.5,Blackgram
Drained loam,3105.0,38.0,56.6,Blackgram
Drained loam,236.0,39.0,55.5,Blackgram
Drained loam,2903.1,39.0,58.5,Blackgram
Drained loam,2903.1,39.0,59.5,Blackgram
Drained loam,2903.1,40.0,55.0,Blackgram
Drained loam,2996.6,40.0,53.0,Blackgram
Drained loam,2996.6,40.0,53.5,Blackgram
Drained loam,2996.6,41.0,52.5,Blackgram
Drained loam,3522.8,41.0,56.0,Blackgram
Drained loam,3522.8,41.0,59.5,Blackgram
Drained loam,3522.8,42.0,55.0,Blackgram
Drained loam,3729.8,42.0,53.0,Cashew
Drained loam,3729.8,42.0,53.5,Cashew
Drained loam,3729.8,43.0,52.5,Cashew
Drained loam,2746.2,43.0,56.0,Cashew
Drained loam,2746.2,27.0,57.0,Cashew
Drained loam,2746.2,27.0,57.5,Cashew
Drained loam,3360.0,27.0,57.0,Cashew
Drained loam,3360.0,27.0,55.0,Cashew
Drained loam,3360.0,27.0,56.0,Cashew
Drained loam,3605.4,27.0,54.0,Cashew
Drained loam,3605.4,27.2,58.0,Cashew
Drained loam,3605.4,27.2,58.0,Cashew
Drained loam,3512.4,27.2,59.0,Cashew
Drained loam,3512.4,27.0,50.0,Cashew
Drained loam,3512.4,27.0,54.0,Cashew
Drained loam,3296.0,27.0,53.0,Coconut
Drained loam,3296.0,27.0,59.5,Coconut
Drained loam,3296.0,27.0,55.0,Coconut
Drained loam,3550.0,27.0,53.0,Coconut
Drained loam,3550.0,27.2,53.5,Coconut
Red ,3550.0,27.2,52.5,Coconut
Red ,3654.0,27.2,56.0,Coconut
Red ,3654.0,27.1,57.0,Coconut
Red ,3654.0,27.1,57.5,Coconut
Red ,233.0,27.1,57.0,Coconut
Red ,233.0,26.8,55.0,Coconut
Red ,233.0,26.8,56.0,Coconut
Red ,234.0,26.8,54.0,Coconut
Red ,234.0,37.0,58.0,Coconut
Red ,234.0,37.0,58.0,Coconut
Red ,3105.0,37.0,59.0,Coconut
Red ,3105.0,38.0,50.0,Ginger
Red ,3105.0,38.0,54.0,Ginger
Red ,236.0,38.0,53.0,Ginger
Red ,236.0,39.0,59.5,Ginger
Red ,321.0,39.0,55.0,Ginger
Red ,3654.0,39.0,53.0,Ginger
Red ,323.0,41.0,53.5,Ginger
Red ,324.0,42.0,52.5,Ginger
Red ,3105.0,42.0,56.0,Ginger
Red ,326.0,42.0,57.0,Ginger
Red ,327.0,43.0,57.5,Ginger
Red ,328.0,43.0,57.0,Ginger
Red ,2903.1,128.0,55.0,Ginger
Red ,2903.1,129.0,56.0,Ginger
Red ,2903.1,130.0,54.0,Ginger
Red ,2996.6,131.0,57.0,Coconut
Red ,2996.6,132.0,57.5,Coconut
Red ,2996.6,133.0,57.0,Coconut
Red ,3522.8,134.0,55.0,Coconut
Red ,3522.8,135.0,56.0,Coconut
Alluvial,3522.8,136.0,54.0,Coconut
Alluvial,3729.8,137.0,58.0,Coconut
Alluvial,3729.8,138.0,58.0,Coconut
Alluvial,3729.8,139.0,59.0,Coconut
Alluvial,2746.2,140.0,50.0,Coconut
Alluvial,2746.2,141.0,54.0,Coconut
Alluvial,2746.2,142.0,53.0,Coconut
Alluvial,3360.0,143.0,52.0,Coconut
Alluvial,3360.0,144.0,51.0,Coconut
Alluvial,3360.0,145.0,57.0,Coconut
Alluvial,3605.4,146.0,57.0,Coconut
Alluvial,3605.4,147.0,60.0,Coconut
Alluvial,3605.4,148.0,57.0,Coconut
Alluvial,3512.4,149.0,57.0,Coconut
Alluvial,3512.4,150.0,54.0,Coconut
Alluvial,3512.4,151.0,54.5,Coconut
Alluvial,3296.0,152.0,56.6,Coconut
Alluvial,3296.0,153.0,55.5,Coconut
Alluvial,3296.0,154.0,58.5,Coconut
Alluvial,3550.0,155.0,59.5,Coconut
Alluvial,3550.0,156.0,55.0,Coconut
Alluvial,3550.0,157.0,53.0,Coconut
Alluvial,3654.0,158.0,53.5,Coconut
Alluvial,3654.0,159.0,52.5,Coconut
Alluvial,3654.0,160.0,56.0,Coconut
Alluvial,233.0,161.0,57.0,Coconut
Alluvial,233.0,162.0,57.5,Coconut
Alluvial,233.0,163.0,57.0,Coconut
Alluvial,234.0,164.0,55.0,Coconut
Alluvial,234.0,165.0,56.0,Coconut
Alluvial,234.0,166.0,54.0,Coconut
Alluvial,3105.0,167.0,58.0,Coconut
Alluvial,3105.0,168.0,58.0,Coconut
Laterite,3105.0,169.0,59.0,Coconut
Laterite,236.0,170.0,50.0,Coconut
Laterite,236.0,171.0,54.0,Coconut
Laterite,2903.1,172.0,53.0,Coconut
Laterite,2903.1,173.0,52.0,Coconut
Laterite,2903.1,174.0,51.0,Coconut
Laterite,2996.6,175.0,57.0,Coconut
Laterite,2996.6,176.0,57.0,Coconut
Laterite,2996.6,177.0,60.0,Coconut
Laterite,3522.8,178.0,57.0,Coconut
Laterite,3522.8,179.0,57.0,Coconut
Laterite,3522.8,180.0,54.0,Coconut
Laterite,2903.1,181.0,54.5,Coconut
Laterite,2903.1,182.0,56.6,Coconut
Laterite,2903.1,183.0,55.5,Coconut
Laterite,2996.6,184.0,58.5,Coconut
Laterite,2996.6,185.0,59.5,Coconut
Laterite,2996.6,186.0,55.0,Coconut
Laterite,3522.8,187.0,53.0,Coconut
Laterite,3522.8,188.0,53.5,Coconut
Laterite,3522.8,189.0,52.5,Coconut
Laterite,3729.8,190.0,56.0,Coconut
Laterite,3729.8,191.0,57.0,Coconut
Laterite,3729.8,192.0,57.5,Coconut
Laterite,2746.2,193.0,57.0,Coconut
Laterite,2746.2,194.0,55.0,Coconut
Laterite,2746.2,195.0,56.0,Coconut
Laterite,3360.0,196.0,54.0,Coconut
Laterite,3360.0,197.0,58.0,Coconut
Laterite,3360.0,198.0,58.0,Coconut
Black,3605.4,199.0,59.0,Coconut
Black,3605.4,200.0,50.0,Coconut
Black,3605.4,201.0,54.0,Coconut
Black,3512.4,202.0,53.0,Coconut
Black,3512.4,203.0,52.0,Coconut
Black,3512.4,204.0,51.0,Coconut
Sandy loam,3296.0,205.0,57.0,Coconut
Sandy loam,3296.0,206.0,57.0,Coconut
Sandy loam,3296.0,207.0,60.0,Coconut
Sandy loam,3550.0,208.0,57.0,Coconut
Sandy loam,3550.0,209.0,57.0,Coconut
Sandy loam,3550.0,210.0,54.0,Coconut
Sandy loam,3654.0,211.0,54.5,Coconut
Sandy loam,3654.0,212.0,56.6,Coconut
Sandy loam,3654.0,213.0,55.5,Coconut
Sandy loam,233.0,214.0,58.5,Coconut
Sandy loam,233.0,215.0,59.5,Coconut
Sandy loam,233.0,216.0,55.0,Coconut
Sandy loam,234.0,217.0,53.0,Coconut
Sandy loam,234.0,218.0,53.5,Coconut
Sandy loam,234.0,219.0,52.5,Coconut
Sandy loam,3105.0,220.0,56.0,Coconut
Sandy loam,3105.0,221.0,57.0,Coconut
Sandy loam,3105.0,222.0,57.5,Coconut
Sandy loam,236.0,27.0,57.0,Coconut
Sandy loam,236.0,27.0,55.0,Coconut
Sandy loam,2903.1,27.0,56.0,Coconut
Sandy loam,2903.1,27.0,54.0,Coconut
Sandy loam,2903.1,27.0,58.0,Coconut
Sandy loam,2996.6,27.2,58.0,Coconut
Sandy loam,2996.6,27.2,59.0,Coconut
Sandy loam,2996.6,27.2,50.0,Coconut
Sandy loam,3522.8,27.0,54.0,Coconut
Sandy loam,3522.8,27.0,53.0,Coconut
Sandy loam,3522.8,27.0,52.0,Coconut
Sandy loam,2903.1,27.0,51.0,Coconut
Sandy loam,2903.1,27.0,57.0,Coconut
Sandy loam,2903.1,27.0,57.0,Coconut
Sandy loam,2996.6,27.2,60.0,Coconut
Sandy loam,2996.6,27.2,57.0,Coconut
Sandy loam,2996.6,27.2,57.0,Coconut
Clay loam,3522.8,27.1,54.0,Coconut
Red ,3522.8,27.1,54.5,Coconut
Red ,3522.8,27.1,56.6,Coconut
Red ,3729.8,26.8,55.5,Coconut
Red ,3729.8,26.8,58.5,Coconut
Red ,3729.8,26.8,59.5,Coconut
Red ,2746.2,37.0,55.0,Coconut
Red ,2746.2,37.0,53.0,Coconut
Red ,2746.2,37.0,53.5,Coconut
Red ,3360.0,38.0,52.5,Coconut
Red ,3360.0,38.0,56.0,Coconut
Red ,3360.0,38.0,57.0,Coconut
Red ,3605.4,39.0,57.5,Coconut
Red ,3605.4,39.0,57.0,Coconut
Red ,3605.4,39.0,55.0,Coconut
Red ,3512.4,40.0,56.0,Coconut
Red ,3512.4,40.0,54.0,Coconut
Red ,3512.4,40.0,58.0,Coconut
Red ,3296.0,41.0,58.0,Coconut
Red ,3296.0,41.0,59.0,Coconut
Red ,3296.0,41.0,50.0,Coconut
Red ,3550.0,42.0,54.0,Coconut
Red ,3550.0,42.0,53.0,Cocoa
Red ,3550.0,42.0,52.0,Cocoa
Red ,3654.0,43.0,51.0,Cocoa
Red ,3654.0,43.0,57.0,Cocoa
Red ,3654.0,27.0,57.0,Cocoa
Red ,233.0,27.0,60.0,Cocoa
Red ,233.0,27.0,57.0,Coffee
Red ,233.0,27.0,57.0,Coffee
Red ,234.0,27.0,54.0,Coffee
Red ,234.0,27.0,54.5,Coffee
Red ,234.0,27.2,56.6,Coffee
Red ,3105.0,27.2,55.5,Coffee
Black,3105.0,27.2,58.5,Coffee
Black,3105.0,27.0,59.5,Coffee
Black,236.0,27.0,55.0,Coffee
Black,236.0,27.0,53.0,Coffee
Black,2903.1,27.0,53.5,Coffee
Black,2903.1,27.0,52.5,Coffee
Black,2903.1,27.0,56.0,Coffee
Black,2996.6,27.2,57.0,Coffee
Black,2996.6,27.2,57.5,Coffee
